,station_id,station_name,station_latitude,station_longitude,num_trips
429,3293,W 92 St & Broadway,40.7921,-73.9739,100
430,3294,E 91 St & Park Ave,40.7835016,-73.955327,64
431,3295,Central Park W & W 96 St,40.79127,-73.964839,178
432,3296,E 93 St & 2 Ave,40.782454175279874,-73.9489196240902,69
433,3297,6 St & 7 Ave,40.6686627,-73.97988067,29
434,3298,Warren St & Court St,40.686371,-73.99383324,65
435,3299,E 98 St & Park Ave,40.78813,-73.95206,15
436,3300,Prospect Park West & 8 St,40.66514681533792,-73.97637605667114,41
437,3301,Columbus Ave & W 95 St,40.7919557,-73.968087,144
438,3302,Columbus Ave & W 103 St,40.7969347,-73.9643412291,26
439,3303,Butler St & Court St,40.6849894,-73.99440329,63
440,3304,6 Ave & 9 St,40.668127,-73.98377641,50
441,3305,E 91 St & 2 Ave,40.78112229934166,-73.94965589046478,167
442,3306,10 St & 7 Ave,40.6662078,-73.98199886,30
443,3307,West End Ave & W 94 St,40.7941654,-73.974124,91
444,3308,Kane St & Clinton St,40.6861758,-73.99645295,78
445,3309,E 97 St & 3 Ave,40.7859201,-73.94860294,29
446,3310,14 St & 7 Ave,40.663779,-73.98396846,59
447,3311,Columbia St & Kane St,40.68763155,-74.0016256,57
448,3312,1 Ave & E 94 St,40.7817212,-73.94594,95
449,3313,6 Ave & 12 St,40.6663181,-73.9854617,39
450,3314,W 95 St & Broadway,40.7937704,-73.971888,126
451,3315,Henry St & Degraw St,40.6847514,-73.99917254,79
452,3316,W 104 St & Amsterdam Ave - 1,40.7989937,-73.9662173778,52
453,3317,10 St & 5 Ave,40.6686273,-73.98700053,34
454,3318,2 Ave & E 96 St,40.7839636,-73.9471673,115
455,3319,14 St & 5 Ave,40.666287,-73.98895053,42
456,3320,Central Park West & W 100 St,40.79406660818552,-73.96286845207214,102
457,3321,Clinton St & Union St,40.6831164,-73.99785267,48
458,3322,12 St & 4 Ave,40.668603,-73.9904394,19
459,3323,W 106 St & Central Park West,40.7981856,-73.9605909006,111
460,3324,3 Ave & 14 St,40.6685455,-73.99333264,38
461,3326,Clinton St & Centre St,40.67434,-74.00194698,7
462,3327,3 Ave & E 100 St,40.7877214,-73.94728331,20
463,3328,W 100 St & Manhattan Ave,40.795,-73.9645,64
464,3329,Degraw St & Smith St,40.6829151,-73.99318208,41
465,3330,Henry St & Bay St,40.6725058,-74.00494695,9
466,3331,Riverside Dr & W 104 St,40.8013434,-73.9711457439,68
467,3332,Degraw St & Hoyt St,40.681990442707026,-73.99079024791716,39
468,3335,Union St & 4 Ave,40.6772744,-73.98282002,76
469,3336,E 97 St & Madison Ave,40.787801,-73.953559,130
470,3337,Dwight St & Van Dyke St,40.67363551341504,-74.01195555925369,11
471,3338,2 Ave & E 99 St,40.7862586,-73.94552579,50
472,3339,Berkeley Pl & 6 Ave,40.6765304,-73.97846879,43
473,3340,Wolcott St & Dwight St,40.6753274,-74.0100698,25
474,3341,Central Park West & W 102 St,40.795346,-73.96186,88
475,3342,Pioneer St & Richards St,40.6777748,-74.0094613,17
476,3343,W 107 St & Columbus Ave,40.7997568,-73.9621128676,49
477,3344,Pioneer St & Van Brunt St,40.679043,-74.011169,37
478,3345,Madison Ave & E 99 St,40.78948541553214,-73.95242929458618,63
479,3346,Berkeley Pl & 7 Ave,40.675146838709786,-73.97523209452629,100
480,3347,Van Brunt St & Wolcott St,40.6773429,-74.01275056,32
481,3348,Coffey St & Conover St,40.677236,-74.015665,32
482,3349,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,87
483,3350,W 100 St & Broadway,40.7973721,-73.97041192,113
484,3351,E 102 St & 1 Ave,40.7869946,-73.94164802,86
485,3352,Sigourney St & Columbia St,40.67267243410948,-74.0087952464819,26
486,3354,3 St & Prospect Park West,40.668132,-73.97363831,63
487,3355,E 66 St & Madison Ave,40.76800889305947,-73.96845281124115,64
488,3356,Amsterdam Ave & W 66 St,40.7746671,-73.98470567,93
489,3357,W 106 St & Amsterdam Ave,40.8008363,-73.9664492472,82
490,3358,Garfield Pl & 8 Ave,40.6711978,-73.97484126,59
491,3359,E 68 St & Madison Ave,40.7691572,-73.96703464,64
492,3360,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,132
493,3361,Carroll St & 6 Ave,40.6740886,-73.9787282,56
494,3362,Madison Ave & E 82 St,40.7781314,-73.96069399,105
495,3363,E 102 St & Park Ave,40.7904828,-73.95033068,48
496,3364,Carroll St & 5 Ave,40.6751622,-73.9814832,59
497,3365,3 St & 7 Ave,40.6703837,-73.97839676,75
498,3366,West End Ave & W 107 St,40.8021174,-73.9681805305,64
499,3367,5 Ave & E 103 St,40.7922553,-73.95249933,120
500,3368,5 Ave & 3 St,40.6728155,-73.98352355,93
501,3369,E 82 St & East End Ave,40.7724607,-73.9468208,72
502,3370,E 78 St & 2 Ave,40.7727966,-73.95577801,69
503,3371,4 Ave & 2 St,40.674613422475815,-73.98501142859459,36
504,3372,E 74 St & 1 Ave,40.7689738,-73.95482273,128
505,3373,3 St & 3 Ave,40.6750705,-73.98775226,81
506,3374,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,179
507,3375,3 Ave & E 72 St,40.7699426,-73.96060712,61
508,3376,E 65 St & 2 Ave,40.76471851944339,-73.96222069859505,92
509,3377,Carroll St & Bond St,40.6786115,-73.99037292,71
510,3378,E 76 St & Park Ave,40.773763,-73.96222088,113
511,3379,E 103 St & Lexington Ave,40.7903051,-73.94755757,46
512,3381,3 St & Hoyt St,40.6777287,-73.99364123,39
513,3382,Carroll St & Smith St,40.680611,-73.99475825,116
514,3383,Cathedral Pkwy & Broadway,40.804213,-73.96699104,121
515,3384,Smith St & 3 St,40.6787242,-73.99599099,77
516,3386,1 Pl & Clinton St,40.6809591,-73.99905709,46
517,3387,E 106 St & Madison Ave,40.7934337,-73.94945003,46
518,3388,President St & Henry St,40.6828003,-73.99990419,55
519,3389,Carroll St & Columbia St,40.6830456,-74.00348559,52
520,3390,E 109 St & 3 Ave,40.79329668,-73.9432083,39
521,3391,E 106 St & 1 Ave,40.7892529,-73.93956237,26
522,3392,Commerce St & Van Brunt St,40.6812117,-74.00860912,20
523,3393,Richards St & Delavan St,40.6794327,-74.00785041,18
524,3394,Columbia St & W 9 St,40.6769993,-74.00647134,15
525,3396,Clinton St & 4 Place,40.6783563,-74.00014502,67
526,3397,Court St & Nelson St,40.6763947,-73.99869893,63
527,3398,Smith St & 9 St,40.6746957,-73.99785768,63
528,3399,7 St & 3 Ave,40.67260298150126,-73.98983001708984,27
529,3400,E 110 St & Madison Ave,40.7961535,-73.94782145,81
530,3401,2 Ave & 9 St,40.6724811,-73.99331394,20
531,3402,Court St & State St,40.6902375,-73.99203074,136
532,3403,4 Ave & 9 St,40.6705135,-73.98876585,45
533,3404,7 St & 5 Ave,40.6704922,-73.98541675,42
534,3405,5 St & 6 Ave,40.6704836,-73.98208968,33
535,3407,Union St & Nevins St,40.67909799721684,-73.98765474557877,63
536,3408,Congress St & Clinton St,40.6881529,-73.99520919,79
537,3409,Bergen St & Smith St,40.6867443,-73.99063168,202
538,3410,Dean St & Hoyt St,40.6864442,-73.98759104,43
539,3411,Bond St & Bergen St,40.6849668,-73.98620772,68
540,3412,Pacific St & Nevins St,40.6853761,-73.98302136,54
541,3413,Wyckoff St & 3 Ave,40.6827549,-73.98258555,43
542,3414,Bergen St & Flatbush Ave,40.680944723477296,-73.97567331790923,77
543,3415,Prospect Pl & 6 Ave,40.6793307,-73.97519523,67
544,3417,Baltic St & 5 Ave,40.6795766,-73.97854971,63
545,3418,Plaza St West & Flatbush Ave,40.6750207,-73.97111473,78
546,3419,Douglass St & 4 Ave,40.6792788,-73.98154004,52
547,3420,Douglass St & 3 Ave,40.6802133,-73.98432695,79
548,3421,Hoyt St & Warren St,40.6843549,-73.98901629,19
549,3422,Columbia St & Degraw St,40.6859296,-74.00242364,68
550,3423,West Drive & Prospect Park West,40.6610633719006,-73.97945255041124,123
551,3424,E 106 St & Lexington Ave,40.791976,-73.945993,25
552,3425,2 Ave & E 104 St,40.7892105,-73.94370784,63
553,3427,Lafayette St & Jersey St,40.72430527250332,-73.99600982666016,338
554,3429,Hanson Pl & Ashland Pl,40.68506807308177,-73.97790759801862,269
555,3430,Richardson St & N Henry St,40.71907891179564,-73.94223690032959,71
556,3431,E 35 St & 3 Ave,40.746524,-73.977885,189
557,3432,NYCBS Depot - GOW,40.66906013501107,-73.99463653564453,3
558,3434,W 88 St & West End Ave,40.79025417330419,-73.97718340158461,91
559,3435,Grand St & Elizabeth St,40.718822,-73.99596,363
560,3437,Riverside Dr & W 91 St,40.79313480986663,-73.97700369358063,48
561,3438,E 76 St & 3 Ave,40.772248537721744,-73.95842134952545,82
562,3440,Fulton St & Adams St,40.692418292578466,-73.98949474096298,192
563,3441,10 Hudson Yards,40.752957,-74.00264,30
564,3443,W 52 St & 6 Ave,40.76132983124814,-73.97982001304628,488
565,3447,E 71 St & 1 Ave,40.76703432309872,-73.95622730255127,114
566,3449,Eckford St & Engert Ave,40.72146256229816,-73.94800901412964,23
567,3452,Bayard St & Leonard St,40.71915571696044,-73.94885390996933,48
568,3453,Devoe St & Lorimer St,40.71335226222875,-73.9491033554077,54
569,3454,Leonard St & Maujer St,40.7103685423523,-73.94705951213837,47
570,3455,Schermerhorn St & 3 Ave,40.68680820503432,-73.98036181926727,48
571,3456,Jackson St & Leonard St,40.71638031973561,-73.94821286201477,21
572,3457,E 58 St & Madison Ave,40.76302594280519,-73.97209525108337,158
573,3458,W 55 St & 6 Ave,40.76309387270797,-73.9783501625061,330
574,3459,E 53 St & 3 Ave,40.757632277394436,-73.96930575370789,231
575,3461,Murray St & Greenwich St,40.71485150526251,-74.01122331619263,205
576,3462,E 44 St & 2 Ave,40.75118387463277,-73.97138714790344,154
577,3463,E 16 St & Irving Pl,40.735367055605394,-73.98797392845154,284
578,3466,W 45 St & 6 Ave (OLD),40.75668720603179,-73.98257732391357,292
579,3467,W Broadway & Spring Street,40.72494672359416,-74.00165855884552,255
580,3468,NYCBS Depot - STY - Garage 4,40.7303801,-73.9747502,3
581,3469,India St & West St,40.73181401720966,-73.95995020866394,51
582,3472,W 15 St & 10 Ave,40.742753828659026,-74.00747358798981,234
583,3474,6 Ave & Spring St,40.7252556952547,-74.00412082672118,199
584,3477,39 St & 2 Ave - Citi Bike HQ at Industry City,40.65539977447831,-74.01062786579134,15
585,3478,2 Ave & 36 St - Citi Bike HQ at Industry City,40.65708866668485,-74.00870203971863,49
586,3479,Picnic Point,40.68512559515415,-74.02535319328308,19
587,3485,NYCBS Depot - RIS,40.725208,-73.974724,5
588,3486,Schermerhorn St & Bond St,40.688417427540834,-73.98451656103134,109
589,3489,Gold St & Frankfort St,40.71069994631387,-74.00354146957397,101
590,3490,E 116 St & 2 Ave,40.796879,-73.937261,30
591,3491,E 118 St & 1 Ave,40.79747,-73.93504,30
592,3492,E 118 St & Park Ave,40.8005385,-73.9419949,8
593,3493,E 118 St & 3 Ave,40.799139,-73.9389152,27
594,3494,E 115 St & Lexington Ave,40.797911,-73.9423,36
595,3495,E 114 St & 1 Ave,40.7945663,-73.9362541,7
596,3496,1 Ave & E 110 St,40.7923272,-73.9383,68
597,3497,Pleasant Ave & E 116 St,40.7949879,-73.9333349,47
598,3498,Pleasant Ave & E 120 St,40.7974772,-73.9311847,28
599,3499,2 Ave & E 122 St,40.8006721,-73.9349,8
600,3500,E 115 St & Madison Ave,40.7989445,-73.944846,21
601,3501,E 118 St & Madison Ave,40.8014866,-73.9442507,24
602,3502,Lexington Ave & E 111 St,40.7954121,-73.9441232,43
603,3503,Madison Ave & E 120 St,40.80295,-73.942954,14
604,3504,E 123 St & Lexington Ave,40.8029263,-73.9379,22
605,3505,Lexington Ave & E 127 St,40.805726,-73.936322,14
606,3506,Lexington Ave & E 120 St,40.8013066,-73.9398167,13
607,3507,Park Ave & E 124 St,40.8045555,-73.9396861,148
608,3508,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,56
609,3509,Lenox Ave & W 115 St,40.8011939,-73.9500739,34
610,3510,Adam Clayton Powell Blvd & W 123 St,40.8078316,-73.949373,39
611,3511,Adam Clayton Powell Blvd & W 115 St,40.802535,-73.9532423,48
612,3512,27 Ave & 4 St,40.7747175,-73.9337894,4
613,3513,21 St & Hoyt Ave S,40.774645,-73.923706,19
614,3514,Astoria Park S & Shore Blvd,40.7767,-73.927631,23
615,3515,24 Ave & 26 St,40.774591,-73.918544,31
616,3516,31 St & Astoria Blvd,40.7699176,-73.9184057,63
617,3517,31 St & Hoyt Ave N,40.7711528,-73.9170074,42
618,3518,Lenox Ave & W 126 St,40.808442,-73.9452087,56
619,3520,Adam Clayton Powell Blvd & W 118 St,40.804372,-73.951475,23
620,3521,Lenox Ave & W 111 St,40.7987859,-73.9523,128
621,3522,37 St & 24 Ave,40.7701477,-73.9120938,23
622,3523,24 Ave & 29 St,40.7729,-73.916142,12
623,3524,19 St & 24 Ave,40.7774552,-73.9225403,37
624,3525,23 Ave & 27 St,40.776165,-73.9153175,3
625,3526,31 St & 23 Ave,40.7747878,-73.9125551,56
626,3527,5 Ave & E 126 St,40.80698,-73.941747,26
627,3528,Steinway St & 23 Ave,40.7713937,-73.9077436,17
628,3529,Lenox Ave & W 130 St,40.8107922,-73.9430681,55
629,3530,Crescent St & Ditmars Blvd,40.7787185,-73.9145645,25
630,3531,Frederick Douglass Blvd & W 129 St,40.8125511,-73.9492286,34
631,3532,Ditmars Blvd & 19 St,40.78145,-73.9183302,21
632,3533,St. Nicholas Ave & W 126 St,40.8114323,-73.9518776,31
633,3534,Frederick Douglass Blvd & W 117 St,40.805159,-73.954692,103
634,3535,Mt Morris Park W & W 120 St,40.804038,-73.945925,42
635,3536,W 116 St & Broadway,40.8082,-73.9641,58
636,3537,Carlton Ave & Dean St,40.6809741,-73.9710097,50
637,3538,W 110 St & Amsterdam Ave,40.802692,-73.96295,92
638,3539,W 116 St & Amsterdam Ave,40.8067581,-73.9607082,65
639,3540,Morningside Ave & W 123 St,40.81,-73.9551508,48
640,3541,Amsterdam Ave & W 125 St,40.813358,-73.956461,34
641,3542,Amsterdam Ave & W 119 St,40.8086249,-73.9596214,48
642,3543,Morningside Dr & Amsterdam Ave,40.81028506306003,-73.95736455917358,17
643,3544,Underhill Ave & Pacific St,40.6804836,-73.9646795,60
644,3545,Broadway & W 122 St,40.8120562,-73.9612547,30
645,3546,Pacific St & Classon Ave,40.6791944,-73.9587903,15
646,3547,Broadway & Moylan Pl,40.8143256,-73.9590255,50
647,3549,Grand Ave & Bergen St,40.678045,-73.962408,39
648,3551,3 Ave & E 112 St,40.795508,-73.941606,24
649,3552,W 113 St & Broadway,40.805973,-73.964928,86
650,3553,Frederick Douglass Blvd & W 112 St,40.801694,-73.957145,102
651,3554,Vernon Blvd & 41 Rd,40.7552433,-73.9485678,11
652,3555,28 St & 41 Ave,40.751047,-73.93797,47
653,3556,24 St & 41 Ave,40.7527085,-73.9397405,39
654,3557,40 Ave & 9 St,40.75742,-73.945133,9
655,3558,Bergen St & Vanderbilt Ave,40.6794388,-73.9680438,35
656,3559,21 St & 38 Ave,40.7576314,-73.9391224,1
657,3560,28 St & 38 Ave,40.754876,-73.934326,14
658,3561,37 Ave & 35 St,40.7531106,-73.9279917,26
659,3562,Classon Ave & St Marks Ave,40.6765198,-73.9596082,62
660,3563,28 St & 36 Ave,40.757186,-73.932719,27
661,3564,21 St & 36 Ave,40.7601853,-73.9362726,7
662,3565,36 Ave & 10 St,40.7614376,-73.9411265,18
663,3566,Crescent St & 35 Ave,40.7596276,-73.9321455,21
664,3567,11 St & 35 Ave,40.7627442,-73.9391141,7
665,3568,34 St & 35 Ave,40.7569332,-73.9262231,50
666,3569,Franklin Ave & St Marks Ave,40.6758324,-73.9561677,40
667,3570,35 Ave & 37 St,40.7557327,-73.9236611,27
668,3571,Bedford Ave & Bergen St,40.676368,-73.952918,22
669,3572,34 Ave & 38 St,40.756913,-73.921631,57
670,3573,35 St & 34 Ave,40.7580583,-73.9242751,16
671,3574,Prospect Pl & Underhill Ave,40.6769694,-73.96579,44
672,3575,Crescent St & 34 Ave,40.76108,-73.930562,12
673,3576,Park Pl & Vanderbilt Ave,40.6767,-73.969024,61
674,3577,34 Ave & 21 St,40.7628138,-73.9342862,22
675,3578,Park Pl & Franklin Ave,40.6741806,-73.9564947,32
676,3579,Sterling Pl & Bedford Ave,40.672695,-73.954131,26
677,3580,St Johns Pl & Washington Ave,40.6737236,-73.9631611,45
678,3581,Underhill Ave & Lincoln Pl,40.6740123,-73.9671457,41
679,3582,Lincoln Pl & Classon Ave,40.6721683,-73.9609,15
680,3583,Eastern Pkwy & Washington Ave,40.6716493,-73.9631145,36
681,3584,Eastern Pkwy & Franklin Ave,40.6707767,-73.9576801,58
682,3585,Union St & Bedford Ave,40.6691783,-73.9554162,15
683,3586,34 Ave & 13 St,40.7638753,-73.9364848,12
684,3587,Carroll St & Washington Ave,40.6686744,-73.9618148,12
685,3588,Vernon Blvd & 10 St,40.7671863,-73.9373554,31
686,3589,Broadway & 12 St,40.7668,-73.9347774,9
687,3590,Carroll St & Franklin Ave,40.6679411,-73.9588,9
688,3591,21 St & 31 Dr,40.7659,-73.930819,21
689,3592,Crescent St & Broadway,40.7633589,-73.9286471,28
690,3593,31 St & Broadway,40.761584,-73.925921,87
691,3595,35 St & Broadway,40.760339,-73.9222427,21
692,3596,Sullivan Pl & Bedford Ave,40.6642406,-73.9574686,6
693,3597,43 St & Broadway,40.7577284,-73.9166368,25
694,3598,Newton Rd & 44 St,40.7595701,-73.9142678,16
695,3599,Franklin Ave & Empire Blvd,40.66314,-73.9605695,44
696,3601,Sterling St & Bedford Ave,40.6627059,-73.9569115,12
697,3602,31 Ave & 34 St,40.763154,-73.920827,38
698,3603,31 Ave & 30 St,40.7647,-73.9240312,24
699,3604,Rogers Ave & Sterling St,40.6630619,-73.9538746,20
700,3605,31 Ave & Crescent St,40.7658346,-73.9265474,33
701,3606,49 Ave & 21 St,40.74252,-73.948852,26
702,3607,31 Ave & 14 St,40.7682,-73.9322662,17
703,3608,5 St & 51 Ave,40.7423737,-73.9566,23
704,3610,Vernon Blvd & 30 Rd,40.770845,-73.934171,52
705,3611,Vernon Blvd & 47 Rd,40.7449067,-73.9534573,47
706,3612,30 Ave & 21 St,40.7703743,-73.9286078,13
707,3613,Center Blvd & 48 Ave,40.745038,-73.957539,35
708,3614,Crescent St & 30 Ave,40.768692,-73.9249574,32
709,3615,44 Dr & 21 St,40.748,-73.9460927,36
710,3617,28 Ave & 35 St,40.7671,-73.9169858,43
711,3618,27 St & Hunter St,40.7485,-73.941275,21
712,3619,Newtown Ave & 23 St,40.7713615,-73.9246145,27
713,3621,27 Ave & 9 St,40.7739825,-73.9309134,17
714,3622,E 128 St & Madison Ave,40.80756,-73.939182,35
715,3623,W 120 St & Claremont Ave,40.8109494,-73.9634,60
716,3625,28 St & 40 Ave,40.7525758,-73.9364281,6
717,3628,Lenox Ave & W 117 St,40.8025566,-73.9490782,44
718,3629,Adam Clayton Powell Blvd & W 126 St,40.809495347779475,-73.94776493310928,19
719,3631,Crown St & Bedford Ave,40.666563,-73.956741,22
720,3632,E 12 St & Avenue B,40.728048571362606,-73.97881150245667,253
721,3635,W 36 St & 9 Ave,40.75462324029105,-73.99516761302948,442
722,3637,Fulton St & Waverly Ave,40.683238654603414,-73.96599590778351,64
723,3641,Broadway & W 25 St,40.74286877312112,-73.98918628692627,470
724,3644,Van Dyke St & Van Brunt St,40.67581622522832,-74.01488184928894,51
725,3646,35 Ave & 10 St,40.76315481910373,-73.93985509872437,13
726,3647,48 Ave & 30 Pl,40.74128309355993,-73.93725872039794,12
727,3648,Flushing Ave & Vanderbilt Ave,40.69795031569544,-73.97077560424805,69
728,3649,W 129 St & Convent Ave,40.814394437915816,-73.95324736833572,30
729,3653,31 St & 35 Ave,40.75820464696758,-73.92832159996031,19
730,3654,31 St & Northern Blvd,40.75186951421875,-73.93349289894103,13
731,3656,E 2 St & Avenue A,40.72307749068673,-73.98583620786667,197
732,3658,W 18 St & 9 Ave,40.7435337324616,-74.00367558002472,278
733,3659,W 17 St & 9 Ave,40.74294891660091,-74.00413691997528,324
734,3661,Montgomery St & Franklin Ave,40.666439306870814,-73.9605563879013,8
735,3662,31 Ave & Steinway St,40.761293897289086,-73.916916847229,29
736,3663,Sterling Pl & 7 Ave,40.67716489469059,-73.973827958107,115
737,3664,North Moore St & Greenwich St,40.72019521437465,-74.0103006362915,255
738,3668,Leonard St & Nassau Ave,40.7239567849954,-73.94984364509583,71
739,3669,Henry St & W 9 St,40.67630357634183,-74.00314047932623,2
740,3671,E 81 St & 2 Ave,40.774779448957275,-73.95427465438843,52
741,3673,Dean St & Franklin Ave,40.67759206937376,-73.955637216568,54
742,3674,Jay St & York St,40.70140317257725,-73.98672670125961,226
743,3675,3 Ave & E 95 St,40.78459679884891,-73.94968539476395,48
744,3680,E 43 St & 5 Ave,40.754120810779256,-73.98025184869766,218
745,3684,W 12 St & W 4 St,40.73756121181137,-74.00398269295692,208
